# source_api_id	status	crystal_refs	notes
src/hybrid/regex.rs::func::as_parts_mut	missing	-	baseline
src/hybrid/regex.rs::func::build	missing	-	baseline
src/hybrid/regex.rs::func::build_from_dfas	missing	-	baseline
src/hybrid/regex.rs::func::builder	missing	-	baseline
src/hybrid/regex.rs::func::create_cache	missing	-	baseline
src/hybrid/regex.rs::func::dfa	missing	-	baseline
src/hybrid/regex.rs::func::forward	missing	-	baseline
src/hybrid/regex.rs::func::forward_mut	missing	-	baseline
src/hybrid/regex.rs::func::memory_usage	missing	-	baseline
src/hybrid/regex.rs::func::new	missing	-	baseline
src/hybrid/regex.rs::func::pattern_len	missing	-	baseline
src/hybrid/regex.rs::func::reset	missing	-	baseline
src/hybrid/regex.rs::func::reset_cache	missing	-	baseline
src/hybrid/regex.rs::func::reverse	missing	-	baseline
src/hybrid/regex.rs::func::reverse_mut	missing	-	baseline
src/hybrid/regex.rs::func::syntax	missing	-	baseline
src/hybrid/regex.rs::func::thompson	missing	-	baseline
src/hybrid/regex.rs::func::try_search	missing	-	baseline
src/hybrid/regex.rs::method::Builder.new	missing	-	baseline
src/hybrid/regex.rs::method::Cache.new	missing	-	baseline
src/hybrid/regex.rs::method::Regex.forward	missing	-	baseline
src/hybrid/regex.rs::method::Regex.new	missing	-	baseline
src/hybrid/regex.rs::method::Regex.try_search	missing	-	baseline
src/hybrid/regex.rs::struct::Builder	missing	-	baseline
src/hybrid/regex.rs::struct::Cache	missing	-	baseline
src/hybrid/regex.rs::struct::FindMatches	missing	-	baseline
src/hybrid/regex.rs::struct::Regex	missing	-	baseline
src/meta/error.rs::func::pattern	missing	-	baseline
src/meta/error.rs::func::size_limit	missing	-	baseline
src/meta/error.rs::func::syntax_error	missing	-	baseline
src/meta/error.rs::method::BuildError.pattern	missing	-	baseline
src/meta/error.rs::struct::BuildError	missing	-	baseline
src/meta/regex.rs::func::auto_prefilter	missing	-	baseline
src/meta/regex.rs::func::backtrack	missing	-	baseline
src/meta/regex.rs::func::build	missing	-	baseline
src/meta/regex.rs::func::build_from_hir	missing	-	baseline
src/meta/regex.rs::func::builder	missing	-	baseline
src/meta/regex.rs::func::byte_classes	missing	-	baseline
src/meta/regex.rs::func::captures_len	missing	-	baseline
src/meta/regex.rs::func::config	missing	-	baseline
src/meta/regex.rs::func::configure	missing	-	baseline
src/meta/regex.rs::func::create_cache	missing	-	baseline
src/meta/regex.rs::func::create_captures	missing	-	baseline
src/meta/regex.rs::func::dfa	missing	-	baseline
src/meta/regex.rs::func::dfa_size_limit	missing	-	baseline
src/meta/regex.rs::func::dfa_state_limit	missing	-	baseline
src/meta/regex.rs::func::get_auto_prefilter	missing	-	baseline
src/meta/regex.rs::func::get_backtrack	missing	-	baseline
src/meta/regex.rs::func::get_byte_classes	missing	-	baseline
src/meta/regex.rs::func::get_config	missing	-	baseline
src/meta/regex.rs::func::get_dfa	missing	-	baseline
src/meta/regex.rs::func::get_dfa_size_limit	missing	-	baseline
src/meta/regex.rs::func::get_dfa_state_limit	missing	-	baseline
src/meta/regex.rs::func::get_hybrid	missing	-	baseline
src/meta/regex.rs::func::get_hybrid_cache_capacity	missing	-	baseline
src/meta/regex.rs::func::get_line_terminator	missing	-	baseline
src/meta/regex.rs::func::get_match_kind	missing	-	baseline
src/meta/regex.rs::func::get_nfa_size_limit	missing	-	baseline
src/meta/regex.rs::func::get_onepass	missing	-	baseline
src/meta/regex.rs::func::get_onepass_size_limit	missing	-	baseline
src/meta/regex.rs::func::get_prefilter	missing	-	baseline
src/meta/regex.rs::func::get_utf8_empty	missing	-	baseline
src/meta/regex.rs::func::get_which_captures	missing	-	baseline
src/meta/regex.rs::func::group_info	missing	-	baseline
src/meta/regex.rs::func::hybrid	missing	-	baseline
src/meta/regex.rs::func::hybrid_cache_capacity	missing	-	baseline
src/meta/regex.rs::func::is_accelerated	missing	-	baseline
src/meta/regex.rs::func::line_terminator	missing	-	baseline
src/meta/regex.rs::func::match_kind	missing	-	baseline
src/meta/regex.rs::func::memory_usage	missing	-	baseline
src/meta/regex.rs::func::new	missing	-	baseline
src/meta/regex.rs::func::nfa_size_limit	missing	-	baseline
src/meta/regex.rs::func::onepass	missing	-	baseline
src/meta/regex.rs::func::onepass_size_limit	missing	-	baseline
src/meta/regex.rs::func::pattern_len	missing	-	baseline
src/meta/regex.rs::func::prefilter	missing	-	baseline
src/meta/regex.rs::func::regex	missing	-	baseline
src/meta/regex.rs::func::reset	missing	-	baseline
src/meta/regex.rs::func::search	missing	-	baseline
src/meta/regex.rs::func::search_captures	missing	-	baseline
src/meta/regex.rs::func::search_captures_with	missing	-	baseline
